source_id,target,human_scope_decision,human_workbook_row,mapping_method,raw_base102_row,raw_base102_sequence,inventory_year,pseudonymous_entity_id,industry_code,target_equipment_value,enterprise_master_present,enterprise_control_row_count
SRC-RAW-A12866FE54992C67FE2F,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3236,11,2022,CREDIT-4A95BF9E511E,1340,,True,3
SRC-RAW-A5900F96469F9B72EAB6,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3237,12,2022,CREDIT-4A95BF9E511E,1340,,True,3
SRC-RAW-2B87D39AE1F36EAB4897,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3238,13,2022,CREDIT-4A95BF9E511E,1340,,True,3
SRC-RAW-D037D8CC671442E87687,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3239,14,2022,CREDIT-4A95BF9E511E,1340,,True,3
SRC-RAW-0F368D62DD808492CD1C,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3240,21,2022,CREDIT-AE124FA2B424,2667,燃生物质锅炉,True,1
SRC-RAW-3CF2C28B4F612B566866,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3241,21,2022,CREDIT-ACECCBC537E0,1741,燃生物质锅炉,True,1
SRC-RAW-EC144274C8A58138D692,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3242,21,2022,CREDIT-AEFAD2934312,3031,燃生物质锅炉,True,1
SRC-RAW-B52AD92AD62BD68CA197,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3243,21,2022,CREDIT-76330AF4C9B3,3031,燃生物质锅炉,True,1
SRC-RAW-A7F97066365717F2E0B5,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3244,21,2022,CREDIT-9702D49E07CF,3031,燃生物质锅炉,True,0
SRC-RAW-6C08E9439E5C4CD6FABB,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3245,21,2022,CREDIT-28A4C217D589,2221,燃生物质锅炉,True,1
SRC-RAW-3A96463DA0641236F838,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3246,21,2022,CREDIT-C3C6A006E05D,3031,燃生物质锅炉,True,0
SRC-RAW-E1574E5AC824077AD32D,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3247,21,2022,CREDIT-80681CF9EFFA,3031,燃生物质锅炉,True,1
SRC-RAW-78F97741C7D93DAD75F9,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3248,21,2022,CREDIT-F0BF36A7129B,2021,燃生物质锅炉,True,1
SRC-RAW-0744E7AA984675086719,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3249,21,2022,CREDIT-6D8EA498D304,3031,燃生物质锅炉,True,1
SRC-RAW-E9C47BF7826B6420733E,INDUSTRIAL,include,2362,exact_semantic_signature_order,3250,21,2022,CREDIT-E6A2FD02E93F,3031,燃气锅炉,True,0
SRC-RAW-EE205AA2446F08EF9AC4,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3251,21,2022,CREDIT-A6F40D00AB4C,3031,燃生物质锅炉,True,1
SRC-RAW-B7015BF8E4E8C57DF23D,INDUSTRIAL,include,2363,exact_semantic_signature_order,3252,21,2022,CREDIT-5057BF5CE38D,3983,燃气锅炉,True,1
SRC-RAW-2B19D3E31598DC8288B4,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3253,11,2022,CREDIT-2F37B9B6541D,4417,,True,3
SRC-RAW-737C1955E02119542B26,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3254,12,2022,CREDIT-2F37B9B6541D,4417,,True,3
SRC-RAW-B4A3522B0E9B9ECBA64F,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3255,21,2022,CREDIT-0E974A20EC0C,2221,燃生物质锅炉,True,1
SRC-RAW-2311D74E7C51263EF7E7,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3256,21,2022,CREDIT-14E13D3C28A9,2221,燃生物质锅炉,True,1
SRC-RAW-C0844C8C6B7825D3F888,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3257,11,2022,CREDIT-8E803999280C,4411,,True,3
SRC-RAW-B8621C83D2F0338C87B0,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3258,12,2022,CREDIT-8E803999280C,4411,,True,3
SRC-RAW-99293698992DBFEBD85E,INDUSTRIAL,include,2364,exact_semantic_signature_order,3259,21,2022,CREDIT-8E803999280C,4411,燃油锅炉,True,3
SRC-RAW-B362DE48C304C7B11A6D,INDUSTRIAL,include,2365,exact_semantic_signature_order,3260,21,2022,CREDIT-9782BC056389,2740,燃气锅炉,True,1
SRC-RAW-9553D10C1698AE1D1153,INDUSTRIAL,include,2366,exact_semantic_signature_order,3261,22,2022,CREDIT-9782BC056389,2740,燃气锅炉,True,1
SRC-RAW-224CEFF16F6656726D13,INDUSTRIAL,include,2367,exact_semantic_signature_order,3262,21,2022,CREDIT-430EA78572C1,2662,燃油锅炉,True,2
SRC-RAW-C35AB45D93D69B1BACC2,INDUSTRIAL,include,2368,exact_semantic_signature_order,3263,22,2022,CREDIT-430EA78572C1,2662,燃油锅炉,True,2
SRC-RAW-D9F21E21BCFCC63AF54E,INDUSTRIAL,include,2369,exact_semantic_signature_order,3264,21,2022,CREDIT-A0C25E223E94,2661,燃气锅炉,True,1
SRC-RAW-429DC285298D860D1CC8,INDUSTRIAL,include,2370,exact_semantic_signature_order,3265,21,2022,CREDIT-A228A8A9E684,1462,燃气锅炉,True,1
SRC-RAW-3B616E29D3A7BCA6F7DC,INDUSTRIAL,include,2371,exact_semantic_signature_order,3266,21,2022,CREDIT-80F3011C8A88,1712,燃气锅炉,True,0
SRC-RAW-F0D82E1F2DA9412EED05,INDUSTRIAL,include,2372,exact_semantic_signature_order,3267,22,2022,CREDIT-80F3011C8A88,1712,燃气锅炉,True,0
SRC-RAW-532FF8A3F1DC875E6CEF,INDUSTRIAL,include,2373,exact_semantic_signature_order,3268,21,2022,CREDIT-1E112E224C44,3351,燃气锅炉,True,2
SRC-RAW-55AF96A9ECDD60B4173A,INDUSTRIAL,include,2374,exact_semantic_signature_order,3269,21,2022,CREDIT-6F50258AD87E,1419,燃气锅炉,True,4
SRC-RAW-FC8DFF1C5C5F7B303978,INDUSTRIAL,include,2375,exact_semantic_signature_order,3270,21,2022,CREDIT-7ADBFF07C8BB,2710,燃气锅炉,True,0
SRC-RAW-92DFAA15C9D0F259F1A4,INDUSTRIAL,include,2376,exact_semantic_signature_order,3271,22,2022,CREDIT-7ADBFF07C8BB,2710,燃气锅炉,True,0
SRC-RAW-D7E1A513B4477548752B,INDUSTRIAL,include,2377,exact_semantic_signature_order,3272,21,2022,CREDIT-52CF1729D09F,2661,燃气锅炉,True,2
SRC-RAW-BB4B6AEF15C371CE49DD,INDUSTRIAL,include,2378,exact_semantic_signature_order,3273,21,2022,CREDIT-13FE69C54D95,1713,燃气锅炉,True,4
SRC-RAW-0F8C21CF33A86CFBBB50,INDUSTRIAL,include,2379,exact_semantic_signature_order,3274,22,2022,CREDIT-13FE69C54D95,1713,燃气锅炉,True,4
SRC-RAW-3E7F8AD1CEA9495CA3A0,INDUSTRIAL,include,2380,exact_semantic_signature_order,3275,21,2022,CREDIT-478A40A0C6FA,4412,燃气锅炉,True,0
SRC-RAW-8F9AB03C17F90CE3377F,INDUSTRIAL,include,2381,exact_semantic_signature_order,3276,22,2022,CREDIT-478A40A0C6FA,4412,燃气锅炉,True,0
SRC-RAW-896E9D06313A98433D90,INDUSTRIAL,include,2382,exact_semantic_signature_order,3277,21,2022,CREDIT-D93F72FC1E53,1712,燃煤锅炉,True,1
SRC-RAW-E4F85067A991080E6DCB,INDUSTRIAL,include,2383,exact_semantic_signature_order,3278,22,2022,CREDIT-D93F72FC1E53,1712,燃气锅炉,True,1
SRC-RAW-B08742E5C0734FDEA047,INDUSTRIAL,include,2384,exact_semantic_signature_order,3279,21,2022,CREDIT-45C3944945F7,2641,燃气锅炉,True,2
SRC-RAW-1FE4AE28E51DB584AC22,INDUSTRIAL,include,2385,exact_semantic_signature_order,3280,21,2022,CREDIT-FF5B990D2103,2710,燃气锅炉,True,1
SRC-RAW-70E22AD6A0F08159D739,INDUSTRIAL,include,2386,exact_semantic_signature_order,3281,21,2022,CREDIT-56C2C298DDA4,1462,燃气锅炉,True,0
SRC-RAW-EB56BFC7127C2DCD8E87,INDUSTRIAL,include,2387,exact_semantic_signature_order,3282,21,2022,CREDIT-0A433D04C449,1752,燃气锅炉,True,0
SRC-RAW-C42DB6CF04200D8ABA3A,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3283,21,2022,CREDIT-8B2A92C29BA1,1910,燃生物质锅炉,True,1
SRC-RAW-646972BF5DBEF8784EA3,INDUSTRIAL,include,2388,exact_semantic_signature_order,3284,21,2022,CREDIT-B3F307EB9784,4430,燃煤锅炉,True,3
SRC-RAW-2ACE0CAADC82D19FC682,INDUSTRIAL,include,2389,exact_semantic_signature_order,3285,22,2022,CREDIT-B3F307EB9784,4430,燃煤锅炉,True,3
SRC-RAW-6F501A6BB6E4BD246D1D,INDUSTRIAL,include,2390,exact_semantic_signature_order,3286,23,2022,CREDIT-B3F307EB9784,4430,燃煤锅炉,True,3
SRC-RAW-5A526F8A9AD83B1B7462,INDUSTRIAL,include,2391,exact_semantic_signature_order,3287,21,2022,ORG-7FAE3184DF1F,2915,燃气锅炉,True,7
SRC-RAW-686979DD53CD036E7B50,INDUSTRIAL,include,2392,exact_semantic_signature_order,3288,22,2022,ORG-7FAE3184DF1F,2915,燃气锅炉,True,7
SRC-RAW-A0F34B0B9824238CA1B7,INDUSTRIAL,include,2393,exact_semantic_signature_order,3289,23,2022,ORG-7FAE3184DF1F,2915,燃气锅炉,True,7
SRC-RAW-DFDF3C845423612DD675,INDUSTRIAL,include,2394,exact_semantic_signature_order,3290,24,2022,ORG-7FAE3184DF1F,2915,燃气锅炉,True,7
SRC-RAW-B91A12473EDDB7B62D7D,INDUSTRIAL,include,2395,exact_semantic_signature_order,3291,21,2022,CREDIT-9E7B8686E83D,1713,燃气锅炉,True,1
SRC-RAW-34B5446C1BD3D8B37D49,INDUSTRIAL,include,2396,exact_semantic_signature_order,3292,21,2022,CREDIT-9789546EB6F4,1495,燃气锅炉,True,0
SRC-RAW-C84A181197F33046525A,INDUSTRIAL,include,2397,exact_semantic_signature_order,3293,22,2022,CREDIT-9789546EB6F4,1495,燃气锅炉,True,0
SRC-RAW-3884BDC69225E2BFA30F,INDUSTRIAL,include,2398,exact_semantic_signature_order,3294,23,2022,CREDIT-9789546EB6F4,1495,燃气锅炉,True,0
SRC-RAW-194F6A0F28F85593F2AC,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3295,21,2022,CREDIT-5F636906C987,2231,燃生物质锅炉,True,1
SRC-RAW-B243E5F1FFB0BC0A153F,INDUSTRIAL,include,2399,exact_semantic_signature_order,3296,21,2022,CREDIT-0CB81D6C933B,3982,燃气锅炉,True,1
SRC-RAW-AD5DF9036AA8A5E11445,INDUSTRIAL,include,2400,exact_semantic_signature_order,3297,21,2022,CREDIT-426D2F42D1DD,1521,燃气锅炉,True,0
SRC-RAW-D0812CCF55CB7CFA9471,INDUSTRIAL,include,2401,exact_semantic_signature_order,3298,22,2022,CREDIT-426D2F42D1DD,1521,燃气锅炉,True,0
SRC-RAW-C093C7D7445AB5A91D98,INDUSTRIAL,include,2402,exact_semantic_signature_order,3299,23,2022,CREDIT-426D2F42D1DD,1521,燃气锅炉,True,0
SRC-RAW-B6469145B0B0A4FB00A0,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3300,11,2022,CREDIT-4DB413810332,4412,,True,2
SRC-RAW-A3068488C3DCAF296ED0,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3301,12,2022,CREDIT-4DB413810332,4412,,True,2
SRC-RAW-C2233107A3E357F1B3ED,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3302,21,2022,CREDIT-C4F4698C4F1B,1910,燃生物质锅炉,True,1
SRC-RAW-0EF47272983579D66EA4,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3303,11,2022,CREDIT-0D594BFF1107,4417,,True,3
SRC-RAW-E0A4817EB60BF5DC6D0E,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3304,12,2022,CREDIT-0D594BFF1107,4417,,True,3
SRC-RAW-D7826CEED64788F288B1,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3305,21,2022,CREDIT-5235EFD884E5,2221,燃生物质锅炉,True,1
SRC-RAW-E6FA37868D3C142C1E0A,INDUSTRIAL,include,2403,exact_semantic_signature_order,3306,21,2022,CREDIT-B7CE3B52AE6E,2651,燃气锅炉,True,1
SRC-RAW-715D3D448989F1B05A62,INDUSTRIAL,include,2404,exact_semantic_signature_order,3307,21,2022,CREDIT-21877878BEDF,1910,其他锅炉,True,1
SRC-RAW-DF3CE57B55115534424B,INDUSTRIAL,include,2405,exact_semantic_signature_order,3308,21,2022,CREDIT-B84D63D20999,3360,燃气锅炉,True,1
SRC-RAW-06135FAF0602F2616D01,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3309,21,2022,CREDIT-2365C8741C5C,3360,燃生物质锅炉,True,1
SRC-RAW-6E8564BA95D40DBB00B0,INDUSTRIAL,include,2406,exact_semantic_signature_order,3310,21,2022,CREDIT-2E4DF2988C56,3360,燃气锅炉,True,0
SRC-RAW-4BAB00E5FE16AB073C55,INDUSTRIAL,include,2407,exact_semantic_signature_order,3311,22,2022,CREDIT-2E4DF2988C56,3360,燃气锅炉,True,0
SRC-RAW-0E2F0829E8989F60B2EA,INDUSTRIAL,include,2408,exact_semantic_signature_order,3312,23,2022,CREDIT-2E4DF2988C56,3360,燃气锅炉,True,0
SRC-RAW-8F5BECEA65B05C7704B3,INDUSTRIAL,include,2409,exact_semantic_signature_order,3313,21,2022,CREDIT-433D3F09BED4,2662,燃气锅炉,True,2
SRC-RAW-EE156DEBF6E5257CB8BD,INDUSTRIAL,include,2410,exact_semantic_signature_order,3314,21,2022,CREDIT-F0BF2D8EDF48,2613,燃气锅炉,True,3
SRC-RAW-811F06D12FE48F61F786,INDUSTRIAL,include,2411,exact_semantic_signature_order,3315,21,2022,CREDIT-0C78B325864F,3360,燃气锅炉,True,0
SRC-RAW-577AD8AA17F1277ADACD,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3316,21,2022,CREDIT-0E4944FC93DC,3360,燃生物质锅炉,True,4
SRC-RAW-A39EA7C0789C7F7DBB54,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3317,22,2022,CREDIT-0E4944FC93DC,3360,燃生物质锅炉,True,4
SRC-RAW-42C4DD9638AF4446A103,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3318,23,2022,CREDIT-0E4944FC93DC,3360,燃生物质锅炉,True,4
SRC-RAW-021EAD3E62B12AF834A3,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3319,24,2022,CREDIT-0E4944FC93DC,3360,燃生物质锅炉,True,4
SRC-RAW-49273257E4CA5A37564E,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3320,21,2022,CREDIT-44180AE21F74,3360,燃生物质锅炉,True,2
SRC-RAW-798595A8416D0370AD04,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3321,22,2022,CREDIT-44180AE21F74,3360,燃生物质锅炉,True,2
SRC-RAW-843B339E26308EC0CF39,INDUSTRIAL,include,2412,exact_semantic_signature_order,3322,21,2022,CREDIT-62DD35462B4F,3360,燃气锅炉,True,0
SRC-RAW-382BD4C042A1FFCAF2AF,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3323,21,2022,CREDIT-EC4DC13528DC,1462,燃生物质锅炉,True,2
SRC-RAW-9B99C6934CD300CFCD65,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3324,22,2022,CREDIT-EC4DC13528DC,1462,燃生物质锅炉,True,2
SRC-RAW-332EED45AFBBC139666F,INDUSTRIAL,include,2413,exact_semantic_signature_order,3325,21,2022,CREDIT-B0C84B77A7DB,3360,燃气锅炉,True,0
SRC-RAW-37647ADEADB731B1BAA1,INDUSTRIAL,include,2414,exact_semantic_signature_order,3326,22,2022,CREDIT-B0C84B77A7DB,3360,燃气锅炉,True,0
SRC-RAW-46DA4378B9FAF436BA15,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3327,21,2022,CREDIT-EBCB0CC4D0C2,2221,燃生物质锅炉,True,1
SRC-RAW-A6810AF9C8C1B1B17D93,INDUSTRIAL,include,2415,exact_semantic_signature_order,3328,21,2022,CREDIT-71AC7D95BD8E,3360,燃气锅炉,True,0
SRC-RAW-6E3ADE6F99A7AF62C364,INDUSTRIAL,include,2416,exact_semantic_signature_order,3329,22,2022,CREDIT-71AC7D95BD8E,3360,燃气锅炉,True,0
SRC-RAW-D451E304AF73487F31BD,INDUSTRIAL,include,2417,exact_semantic_signature_order,3330,23,2022,CREDIT-71AC7D95BD8E,3360,燃气锅炉,True,0
SRC-RAW-5FAC47317A475981061B,INDUSTRIAL,include,2418,exact_semantic_signature_order,3331,24,2022,CREDIT-71AC7D95BD8E,3360,燃气锅炉,True,0
SRC-RAW-E87B40EB8AA6CC19949E,INDUSTRIAL,include,2419,exact_semantic_signature_order,3332,21,2022,CREDIT-ED5CAD96BEFA,3024,燃煤锅炉,True,4
SRC-RAW-7341EB41E1012F5999DC,INDUSTRIAL,include,2420,exact_semantic_signature_order,3333,21,2022,CREDIT-46C95540A34A,3360,燃气锅炉,True,0
SRC-RAW-9DC2A8A2F74F053E5610,INDUSTRIAL,include,2421,exact_semantic_signature_order,3334,22,2022,CREDIT-46C95540A34A,3360,燃气锅炉,True,0
SRC-RAW-DEB58161290E7E9AB7F8,INDUSTRIAL,include,2422,exact_semantic_signature_order,3335,23,2022,CREDIT-46C95540A34A,3360,燃气锅炉,True,0
SRC-RAW-F144A7CABC342E873757,INDUSTRIAL,include,2423,exact_semantic_signature_order,3336,24,2022,CREDIT-46C95540A34A,3360,燃气锅炉,True,0
SRC-RAW-263901F7308310AF82F3,INDUSTRIAL,include,2424,exact_semantic_signature_order,3337,21,2022,CREDIT-154C1690FC6E,3360,燃气锅炉,True,0
SRC-RAW-72BBB0BDAECFE51421B2,INDUSTRIAL,include,2425,exact_semantic_signature_order,3338,22,2022,CREDIT-154C1690FC6E,3360,燃气锅炉,True,0
SRC-RAW-F94FD08FFDC55BD43A60,INDUSTRIAL,include,2426,exact_semantic_signature_order,3339,23,2022,CREDIT-154C1690FC6E,3360,燃气锅炉,True,0
SRC-RAW-4BFE3E39DAFEF7D34BB4,INDUSTRIAL,include,2427,exact_semantic_signature_order,3340,24,2022,CREDIT-154C1690FC6E,3360,燃气锅炉,True,0
SRC-RAW-FE61ADD8A0971853F593,INDUSTRIAL,include,2428,exact_semantic_signature_order,3341,25,2022,CREDIT-154C1690FC6E,3360,燃气锅炉,True,0
SRC-RAW-38AA881A253466878EEA,INDUSTRIAL,include,2429,exact_semantic_signature_order,3342,26,2022,CREDIT-154C1690FC6E,3360,燃气锅炉,True,0
SRC-RAW-4FC5A4F96E14D47173FD,INDUSTRIAL,include,2430,exact_semantic_signature_order,3343,21,2022,CREDIT-9BF5743CC8DB,1910,燃气锅炉,True,1
SRC-RAW-A40D9C4CE31E20E658D2,INDUSTRIAL,include,2431,exact_semantic_signature_order,3344,21,2022,CREDIT-D089CC4F8182,1752,燃气锅炉,True,0
SRC-RAW-6772EE00552CF1678170,INDUSTRIAL,include,2432,exact_semantic_signature_order,3345,21,2022,CREDIT-A42DE48BEDC8,3360,燃气锅炉,True,0
SRC-RAW-D4769DE329AAB3B0680A,INDUSTRIAL,include,2433,exact_semantic_signature_order,3346,22,2022,CREDIT-A42DE48BEDC8,3360,燃气锅炉,True,0
SRC-RAW-65C2D043B08F22E2A5E5,INDUSTRIAL,include,2434,exact_semantic_signature_order,3347,23,2022,CREDIT-A42DE48BEDC8,3360,燃气锅炉,True,0
SRC-RAW-CE5CE1377BF1EE853F34,INDUSTRIAL,include,2435,exact_semantic_signature_order,3348,24,2022,CREDIT-A42DE48BEDC8,3360,燃气锅炉,True,0
SRC-RAW-031255D1F24CF00E44D3,INDUSTRIAL,include,2436,exact_semantic_signature_order,3349,21,2022,CREDIT-465B7297361D,3360,燃气锅炉,True,0
SRC-RAW-8121D0187510B071C4F7,INDUSTRIAL,include,2437,exact_semantic_signature_order,3350,22,2022,CREDIT-465B7297361D,3360,燃气锅炉,True,0
SRC-RAW-FCB688FB9FBB44AA15EC,INDUSTRIAL,include,2438,exact_semantic_signature_order,3351,23,2022,CREDIT-465B7297361D,3360,燃气锅炉,True,0
SRC-RAW-0A9526F11C1CDE16E24E,INDUSTRIAL,include,2439,exact_semantic_signature_order,3352,24,2022,CREDIT-465B7297361D,3360,燃气锅炉,True,0
SRC-RAW-49044C579C071B0DA9AD,INDUSTRIAL,include,2440,exact_semantic_signature_order,3353,21,2022,CREDIT-08FC1DF2992A,1910,燃气锅炉,True,0
SRC-RAW-A7E8F677A429BAB32D2F,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3354,21,2022,CREDIT-FED84CEB6703,3360,燃生物质锅炉,True,3
SRC-RAW-24E2C8F85D041A7DDEA0,INDUSTRIAL,include,2441,exact_semantic_signature_order,3355,22,2022,CREDIT-FED84CEB6703,3360,燃气锅炉,True,3
SRC-RAW-3139F18407AB97A09146,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3356,23,2022,CREDIT-FED84CEB6703,3360,燃生物质锅炉,True,3
SRC-RAW-FE8D3A15DF75D44802AF,INDUSTRIAL,include,2442,exact_semantic_signature_order,3357,21,2022,CREDIT-5D49C30D9DC7,2651,燃气锅炉,True,4
SRC-RAW-B1511C5ED9F60837D6CF,INDUSTRIAL,include,2443,exact_semantic_signature_order,3358,22,2022,CREDIT-5D49C30D9DC7,2651,燃气锅炉,True,4
SRC-RAW-FBF8153BC59018CE7D9B,INDUSTRIAL,include,2444,exact_semantic_signature_order,3359,23,2022,CREDIT-5D49C30D9DC7,2651,燃气锅炉,True,4
SRC-RAW-3904A3DBC07F7CB4CE63,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3360,21,2022,CREDIT-E7F762AD50EF,1910,燃生物质锅炉,True,3
SRC-RAW-EE85171B7D59E41F1E22,INDUSTRIAL,include,2445,exact_semantic_signature_order,3361,21,2022,CREDIT-FB1597D1640F,3360,燃气锅炉,True,1
SRC-RAW-D29F810923EBC70CDCCE,INDUSTRIAL,include,2446,exact_semantic_signature_order,3362,21,2022,CREDIT-DF6AED620699,3360,燃气锅炉,True,0
SRC-RAW-C76B06DA64A10AE331F5,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3363,21,2022,CREDIT-BEFF29A4D9EC,1910,燃生物质锅炉,True,3
SRC-RAW-18F5D25ECB73853BE2C0,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3364,22,2022,CREDIT-BEFF29A4D9EC,1910,燃生物质锅炉,True,3
SRC-RAW-D9EFCBEB97E37AA051BB,INDUSTRIAL,include,2447,exact_semantic_signature_order,3365,21,2022,CREDIT-5B6952E570FE,1713,燃气锅炉,True,0
SRC-RAW-135DD4B6EA75FD05B6F0,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3366,21,2022,CREDIT-2455DD1A95BB,3360,燃生物质锅炉,True,1
SRC-RAW-629D873A1A7F2B3FF16E,INDUSTRIAL,include,2448,exact_semantic_signature_order,3367,21,2022,CREDIT-3B7D3FB8545B,1519,燃气锅炉,True,0
SRC-RAW-F00876E71038DC36119B,INDUSTRIAL,include,2449,exact_semantic_signature_order,3368,21,2022,CREDIT-CC49C93E7CF4,3360,燃气锅炉,True,4
SRC-RAW-5D4193EC9F3A4A2BDE86,INDUSTRIAL,include,2450,exact_semantic_signature_order,3369,22,2022,CREDIT-CC49C93E7CF4,3360,燃气锅炉,True,4
SRC-RAW-EE26D7AF357D9BEFFD5F,INDUSTRIAL,include,2451,exact_semantic_signature_order,3370,21,2022,CREDIT-C2D3450C412D,3360,燃气锅炉,True,0
SRC-RAW-D3ECA2A504A69498C0B9,INDUSTRIAL,include,2452,exact_semantic_signature_order,3371,21,2022,CREDIT-8BDF5E3CB1D4,3360,燃气锅炉,True,0
SRC-RAW-3FC139796B96A3A0D721,INDUSTRIAL,include,2453,exact_semantic_signature_order,3372,22,2022,CREDIT-8BDF5E3CB1D4,3360,燃气锅炉,True,0
SRC-RAW-DC80605BF32D5295A555,INDUSTRIAL,include,2454,exact_semantic_signature_order,3373,23,2022,CREDIT-8BDF5E3CB1D4,3360,燃气锅炉,True,0
SRC-RAW-1E56D600733C5131F413,INDUSTRIAL,include,2455,exact_semantic_signature_order,3374,21,2022,CREDIT-EB9FEE91287E,1712,燃气锅炉,True,0
SRC-RAW-1CB579A4C5053607AE7A,INDUSTRIAL,include,2456,exact_semantic_signature_order,3375,22,2022,CREDIT-EB9FEE91287E,1712,燃气锅炉,True,0
SRC-RAW-68DCC048FF6C4199B4A8,INDUSTRIAL,include,2457,exact_semantic_signature_order,3376,23,2022,CREDIT-EB9FEE91287E,1712,燃气锅炉,True,0
SRC-RAW-A4C233758A117BC896A7,INDUSTRIAL,include,2458,exact_semantic_signature_order,3377,24,2022,CREDIT-EB9FEE91287E,1712,燃气锅炉,True,0
SRC-RAW-A4C8330A7C689F18F6EE,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3378,21,2022,CREDIT-7E5F4CA4D479,3360,其他锅炉,True,1
SRC-RAW-509A3DDC09A2D9224729,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3379,21,2022,CREDIT-6798F052A2BF,3360,燃生物质锅炉,True,1
SRC-RAW-4DF7506011A9394D716D,INDUSTRIAL,include,2459,exact_semantic_signature_order,3380,21,2022,CREDIT-9FA9C40AF2EC,1830,燃气锅炉,True,0
SRC-RAW-4C76FE00BC9ACFB8534E,INDUSTRIAL,include,2460,exact_semantic_signature_order,3381,21,2022,CREDIT-79D7DB13E395,3360,燃气锅炉,True,0
SRC-RAW-B837CFD1784DC791EA0E,INDUSTRIAL,include,2461,exact_semantic_signature_order,3382,21,2022,CREDIT-888FE8D48E12,3360,燃气锅炉,True,0
SRC-RAW-97AF8BBC65A0DDDC0910,INDUSTRIAL,include,2462,exact_semantic_signature_order,3383,21,2022,CREDIT-4AFEA7487570,1713,燃气锅炉,True,0
SRC-RAW-6BA97CB3784872912F2A,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3384,21,2022,CREDIT-1681A7C979A0,3360,燃生物质锅炉,True,5
SRC-RAW-0B1AADE41587689C197F,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3385,22,2022,CREDIT-1681A7C979A0,3360,燃生物质锅炉,True,5
SRC-RAW-61D092394237951C5CF3,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3386,23,2022,CREDIT-1681A7C979A0,3360,燃生物质锅炉,True,5
SRC-RAW-D27800BFFFC35350CA3C,INDUSTRIAL,not_selected_for_target,,absence_from_expert_target_workbook,3387,24,2022,CREDIT-1681A7C979A0,3360,燃生物质锅炉,True,5
