workbook,target,sheet,role,pollutant,original_column,original_header,rows,source_numeric_cells,source_blank_cells,source_non_numeric_cells,export_numeric_cells,export_blank_cells,source_numeric_sum,export_numeric_sum,prior_export_numeric_sum,changed_values_from_prior_export,matched_cells,mismatched_cells,sum_equal
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,NOx,CO,NOx（t）,4160,4157,3,0,4157,3,12433.782863230099626015,12433.782863230099626015,12433.782863230099626015,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,CO,CP,CO（t）,4160,4157,3,0,4157,3,21257.79706092804542789,21257.79706092804542789,21257.79706092804542789,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,PM10,CQ,PM10（t）,4160,4151,9,0,4151,9,3730.49294295389744985401,3730.49294295389744985401,2277.25996297713407585851,289,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,PM2.5,CR,PM2.5（t）,4160,4151,9,0,4151,9,2277.25996297713407585851,2277.25996297713407585851,74.69464437815849251781,4131,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,BC,CS,BC（t）,4160,4151,9,0,4151,9,74.69464437815849251781,74.69464437815849251781,19.097742085886349934992,807,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,OC,CT,OC（t）,4160,4151,9,0,4151,9,19.097742085886349934992,19.097742085886349934992,7098.4943482854563948011,4137,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,VOC,CU,VOC（t）,4160,4157,3,0,4157,3,7098.4943482854563948011,7098.4943482854563948011,3730.49294295389744985401,4137,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/01_工业锅炉/04_既有专家主导型/结果/固定燃烧源-工业锅炉_调整.xlsx,INDUSTRIAL,用2022环统计算的结果,emission,NH3,CV,NH3（t）,4160,4157,3,0,4157,3,0,0.0,0.0,0,4160,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,SO2,CA,SO2（t）,441,435,6,0,435,6,1806331.130665335690457243,1806331.130665335690457243,1806331.130665335690457243,0,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,NOx,CB,NOx（t）,441,438,3,0,438,3,1281555.26769156203760666,1281555.26769156203760666,1281555.26769156203760666,0,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,CO,CC,CO（t）,441,438,3,0,438,3,371802.942571937133537339,371802.942571937133537339,371802.942571937133537339,0,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,PM10,CD,PM10（t）,441,432,9,0,432,9,4309250.210378255136872864,4309250.210378255136872864,1108806.732574175546974064,254,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,PM2.5,CE,PM2.5（t）,441,432,9,0,432,9,1108806.732574175546974064,1108806.732574175546974064,2226.96689492664029463237,432,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,BC,CF,BC（t）,441,432,9,0,432,9,2226.96689492664029463237,2226.96689492664029463237,18.35330857065612779407,266,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,OC,CG,OC（t）,441,432,9,0,432,9,18.35330857065612779407,18.35330857065612779407,9220.995090204328949840,438,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,VOC,CH,VOC（t）,441,438,3,0,438,3,9220.995090204328949840,9220.995090204328949840,4309250.210378255136872864,438,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,generation,NH3,CI,NH3（t）,441,438,3,0,438,3,5.700919209486166,5.700919209486166,5.700919209486166,0,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,SO2,CQ,SO2（t）,441,435,6,0,435,6,47285.054072547302974611134,47285.054072547302974611134,47285.054072547302974611134,0,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,NOx,CR,NOx（t）,441,438,3,0,438,3,258736.164271462072223376,258736.164271462072223376,258736.164271462072223376,0,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,CO,CS,CO（t）,441,438,3,0,438,3,371802.942571937133537339,371802.942571937133537339,371802.942571937133537339,0,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,PM10,CT,PM10（t）,441,432,9,0,432,9,31160.169225070481658011582,31160.169225070481658011582,21865.212522398957296065575,270,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,PM2.5,CU,PM2.5（t）,441,432,9,0,432,9,21865.212522398957296065575,21865.212522398957296065575,49.282778619281691249253,432,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,BC,CV,BC（t）,441,432,9,0,432,9,49.282778619281691249253,49.282778619281691249253,11.2643419350826248902616,266,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,OC,CW,OC（t）,441,432,9,0,432,9,11.2643419350826248902616,11.2643419350826248902616,9220.995090204328949840,438,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,VOC,CX,VOC（t）,441,438,3,0,438,3,9220.995090204328949840,9220.995090204328949840,31160.169225070481658011582,438,441,0,True
实验结果/03_实验B_输入不变性与异常处置/02_B2受控缺失与冲突注入/02_火电热力/04_既有专家主导型/结果/固定燃烧源-火电、热力生产与供应_调整.xlsx,POWER,火力、热力生产与供应（不包括生物质能发电）,emission,NH3,CY,NH3（t）,441,438,3,0,438,3,5.700919209486166,5.700919209486166,5.700919209486166,0,441,0,True
