source_id,target,pollutant,status,method,activity_value,activity_unit,parameter_value,parameter_unit,control_method,control_efficiency,generation_t,emission_t,standard_reference,reason_code
SRC-PWR-000092,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.7392170000000002,1.7392170000000002,既有专家主导型清单编制流程,
SRC-PWR-000092,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000092,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000092,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.1594780000000002,1.1594780000000002,既有专家主导型清单编制流程,
SRC-PWR-000092,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.4626,2.4626,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,252.41649999999996,146.40157,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,80.0345,80.0345,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.84695,1.84695,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.84695,1.84695,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.2313,1.2313,既有专家主导型清单编制流程,
SRC-PWR-000093,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.22,0.22,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,22.55,3.3825000000000007,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,7.15,7.15,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.165,0.165,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.165,0.165,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.11,0.11,既有专家主导型清单编制流程,
SRC-PWR-000094,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.22,0.22,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,22.55,3.3825000000000007,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,7.15,7.15,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.165,0.165,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.165,0.165,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.11,0.11,既有专家主导型清单编制流程,
SRC-PWR-000095,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.22,0.22,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,22.55,3.3825000000000007,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,7.15,7.15,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.165,0.165,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.165,0.165,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.11,0.11,既有专家主导型清单编制流程,
SRC-PWR-000096,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.980737066,1.980737066,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,240.69418999999996,84.24425784712162,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,76.31767,76.31767,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.7611769999999998,1.7611769999999998,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.7611769999999998,1.7611769999999998,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.174118,1.174118,既有专家主导型清单编制流程,
SRC-PWR-000097,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.2043863208000003,3.2043863208000003,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,389.38897199999997,136.28420319841482,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,123.464796,123.464796,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.8491875999999996,2.8491875999999996,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.8491875999999996,2.8491875999999996,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.8994584,1.8994584,既有专家主导型清单编制流程,
SRC-PWR-000098,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.994723104,3.994723104,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,419.527785,243.32611530000003,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,133.021005,133.021005,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.0697155,3.0697155,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.0697155,3.0697155,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.0464770000000003,2.0464770000000003,既有专家主导型清单编制流程,
SRC-PWR-000099,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.7581953599999993,3.7581953599999993,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,394.68752499999994,228.91876449999998,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,125.144825,125.144825,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.8879575,2.8879575,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.8879575,2.8879575,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.925305,1.925305,既有专家主导型清单编制流程,
SRC-PWR-000100,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,4.52924512,4.52924512,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,475.66354999999993,92.72114035258583,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,150.82015,150.82015,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.480465,3.480465,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.480465,3.480465,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.32031,2.32031,既有专家主导型清单编制流程,
SRC-PWR-000101,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,4.504380544,4.504380544,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,473.05225999999993,84.63099955572537,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,149.99218,149.99218,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.461358,3.461358,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.461358,3.461358,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.307572,2.307572,既有专家主导型清单编制流程,
SRC-PWR-000102,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,4.739171008,4.739171008,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,497.71007,104.55627290239937,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,157.81051,157.81051,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.6417809999999995,3.6417809999999995,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.6417809999999995,3.6417809999999995,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.427854,2.427854,既有专家主导型清单编制流程,
SRC-PWR-000103,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.2492992,3.2492992,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,341.24299999999994,197.92094,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,108.199,108.199,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.4969,2.4969,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.4969,2.4969,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.6646,1.6646,既有专家主导型清单编制流程,
SRC-PWR-000104,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,4.4845248,4.4845248,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,470.967,273.16086,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,149.331,149.331,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.4461,3.4461,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.4461,3.4461,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,2.2974,2.2974,既有专家主导型清单编制流程,
SRC-PWR-000105,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.4686848,1.4686848,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,154.242,89.46036000000001,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,48.906,48.906,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.1286,1.1286,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.1286,1.1286,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.7524,0.7524,既有专家主导型清单编制流程,
SRC-PWR-000106,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,8.074455808,8.074455808,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,847.98332,276.1463034178507,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,268.87276,268.87276,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,6.204756,6.204756,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,6.204756,6.204756,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,4.136504,4.136504,既有专家主导型清单编制流程,
SRC-PWR-000107,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,10.931410816,10.931410816,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1148.02214,368.9740258906039,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,364.00702000000007,364.00702000000007,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,8.400162,8.400162,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,8.400162,8.400162,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,5.600108,5.600108,既有专家主导型清单编制流程,
SRC-PWR-000108,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,8.189573056,8.189573056,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,860.0729899999999,311.12203305499344,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,272.70607,272.70607,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,6.293217,6.293217,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,6.293217,6.293217,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,4.195478,4.195478,既有专家主导型清单编制流程,
SRC-PWR-000109,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,26965.905290400002,404.4885793560004,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,19722.5167164,3944.503343279999,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,5470.077344,5470.077344,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,60858.04249310001,669.4384674240939,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,15876.214878200002,476.2864463460005,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,31.757392716400005,0.952721781492001,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.022057600000000004,0.0006617280000000007,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,109.46661680000001,109.46661680000001,既有专家主导型清单编制流程,
SRC-PWR-000110,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,27885.214720599997,418.27822080900035,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,20393.1105476,4078.6221095199994,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,5656.4201219999995,5656.4201219999995,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,62932.7207744,692.2599285183936,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,16417.352601799998,492.52057805400034,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,32.8376542336,0.9851296270080009,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.013106800000000002,0.0003932040000000004,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,OC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,113.16706749999999,113.16706749999999,既有专家主导型清单编制流程,
SRC-PWR-000111,POWER,NH3,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000112,POWER,SO2,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,1.0922632905999998,1.0922632905999998,既有专家主导型清单编制流程,
SRC-PWR-000112,POWER,NOx,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,454.1865609999999,263.42820538,既有专家主导型清单编制流程,
SRC-PWR-000112,POWER,CO,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,144.010373,144.010373,既有专家主导型清单编制流程,
SRC-PWR-000112,POWER,VOC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.3233162999999997,3.3233162999999997,既有专家主导型清单编制流程,
SRC-PWR-000112,POWER,PM10,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,3.3233162999999997,3.3233162999999997,既有专家主导型清单编制流程,
SRC-PWR-000112,POWER,PM2.5,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
SRC-PWR-000112,POWER,BC,calculated,expert_excel_workbook,,,,,既有专家主导型工作簿,,0.0,0.0,既有专家主导型清单编制流程,
