observation_id,source_id,target,source_decision_role,human_workbook_row,pollutant,status,method,generation_t,emission_t,activity_value,activity_unit,parameter_value,parameter_unit,control_method,control_efficiency,rule_id,standard_reference,intermediate_calculation,reason_code
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,NOx,reported_total,expert_led_workbook,6.145065000000001,3.5641377000000007,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,CO,reported_total,expert_led_workbook,5.917470000000001,5.917470000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,VOC,reported_total,expert_led_workbook,0.136557,0.136557,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,PM10,reported_total,expert_led_workbook,0.136557,0.136557,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,OC,reported_total,expert_led_workbook,0.091038,0.091038,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-934C722DA5B37B8C1AE7,SRC-RAW-934C722DA5B37B8C1AE7,POWER,expert_scope,6,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,SO2,reported_total,expert_led_workbook,1.21872,1.21872,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,NOx,reported_total,expert_led_workbook,4.113180000000001,2.3856444000000008,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,CO,reported_total,expert_led_workbook,3.96084,3.96084,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,VOC,reported_total,expert_led_workbook,0.091404,0.091404,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,PM10,reported_total,expert_led_workbook,0.091404,0.091404,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,OC,reported_total,expert_led_workbook,0.060936,0.060936,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-1AB2981F39D95390A9AA,SRC-RAW-1AB2981F39D95390A9AA,POWER,expert_scope,7,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,SO2,reported_total,expert_led_workbook,1.8342,1.8342,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,NOx,reported_total,expert_led_workbook,6.190425,3.5904465000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,CO,reported_total,expert_led_workbook,5.96115,5.96115,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,VOC,reported_total,expert_led_workbook,0.137565,0.137565,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,PM10,reported_total,expert_led_workbook,0.137565,0.137565,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,PM2.5,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,BC,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,OC,reported_total,expert_led_workbook,0.09171000000000001,0.09171000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-7DB401C6AD1D015503BE,SRC-RAW-7DB401C6AD1D015503BE,POWER,expert_scope,8,NH3,reported_total,expert_led_workbook,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,SO2,reported_total,expert_led_workbook,1.85,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,NOx,reported_total,expert_led_workbook,6.24375,3.6213750000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,CO,reported_total,expert_led_workbook,6.0125,6.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SRC-RAW-DEDC06563A4709A8CA20,SRC-RAW-DEDC06563A4709A8CA20,POWER,expert_scope,9,VOC,reported_total,expert_led_workbook,0.13875,0.13875,NA,NA,NA,NA,NA,NA,NA,NA,NA,
